cpu_usage,mem_usage
0.0008086039386329467,73728
0.03157984037816581,74336
0.03157984037816581,74792
0.03157984037816581,74792
0.16460332793710278,74792
0.16460332793710278,75952
0.16460332793710278,75952
0.27232899850530135,75952
0.27232899850530135,76020
0.27232899850530135,76020
0.3024455326741942,76020
0.3024455326741942,76092
0.3024455326741942,76092
0.32513508404603886,88144
0.32513508404603886,89272
0.32513508404603886,89272
0.33302409057940163,89456
0.33302409057940163,115056
0.33302409057940163,115056
0.3940600537221848,115056
0.3940600537221848,115492
0.3940600537221848,115492
0.42369474156907216,115548
0.42369474156907216,115736
0.42369474156907216,115736
0.45695347458100377,115736
0.45695347458100377,116072
0.45695347458100377,116072
0.4720455842065412,116212
0.4720455842065412,116292
0.4720455842065412,116292
0.4782148116386826,116388
0.4782148116386826,116740
0.4782148116386826,116740
0.448272307825249,116552
0.448272307825249,116772
0.448272307825249,116772
0.39950561744764124,116672
0.39950561744764124,116660
0.39950561744764124,116660
0.3581417718342418,116556
0.3581417718342418,116932
0.3581417718342418,116932
0.31347245993708894,117056
0.31347245993708894,117096
0.31347245993708894,117096
0.2685940070520799,117108
0.2685940070520799,117044
0.2685940070520799,117044
0.22303755884077264,117044
0.22303755884077264,117304
0.22303755884077264,117304
0.1723431661696179,117304
0.1723431661696179,117104
0.1723431661696179,117104
0.12026172405538615,117104
0.12026172405538615,117128
0.12026172405538615,117128
0.07121162928484691,117128
0.07121162928484691,117172
0.07121162928484691,117172
0.04322229219732766,117296
0.04322229219732766,117436
0.04322229219732766,117436
0.058900876587129,117436
0.058900876587129,117472
0.058900876587129,117472
0.07870076798225252,117472
0.07870076798225252,117228
0.07870076798225252,117228
0.09845452591337749,117228
0.09845452591337749,117256
0.09845452591337749,117256
0.11487149239973049,117256
0.11487149239973049,117420
0.11487149239973049,117420
0.13672285418835528,117588
0.13672285418835528,116952
0.13672285418835528,116952
0.13642505289132714,117232
0.13642505289132714,117232
0.13642505289132714,117232
0.15277050352235066,154228
0.15277050352235066,191116
0.15277050352235066,191116
0.12421070577968138,191684
0.12421070577968138,191768
0.12421070577968138,191768
0.17745878139287313,191916
0.17745878139287313,153592
0.17745878139287313,153592
0.1850996146092768,153648
0.1850996146092768,153904
0.1850996146092768,153904
0.17343856342812194,153904
0.17343856342812194,153916
0.17343856342812194,153916
0.1555989204402262,153924
0.1555989204402262,154084
0.1555989204402262,154084
0.1478366500882067,154100
0.1478366500882067,154004
0.1478366500882067,154004
0.1284032131738692,154020
0.1284032131738692,154020
0.1284032131738692,154020
0.11990097624605267,154168
0.11990097624605267,115076
0.11990097624605267,115076
0.10637477795190245,115124
0.10637477795190245,115124
0.10637477795190245,115124
0.08964643308115519,115000
0.08964643308115519,115268
0.08964643308115519,115268
0.08491933655402517,115268
0.08491933655402517,115168
0.08491933655402517,115168
0.1162475045835229,140252
0.1162475045835229,140252
0.1162475045835229,140252
0.10871635048196035,152064
0.10871635048196035,152240
0.10871635048196035,152240
0.10091583185699003,152240
0.10091583185699003,152696
0.10091583185699003,152696
0.08059190292906002,152696
0.08059190292906002,152752
0.08059190292906002,152752
0.09839885045119465,152920
0.09839885045119465,152692
0.09839885045119465,152692
0.11269092505398173,152692
0.11269092505398173,152860
0.11269092505398173,152860
0.1341617249765995,152872
0.1341617249765995,153136
0.1341617249765995,153136
0.15317555811518066,153040
0.15317555811518066,153040
0.15317555811518066,153040
0.16761009873325716,115588
0.16761009873325716,77928
0.16761009873325716,77928
0.1863547675841802,78100
0.1863547675841802,78120
0.1863547675841802,78120
0.20534648845468642,78020
0.20534648845468642,78020
0.20534648845468642,78020
0.22112116852748798,78020
0.22112116852748798,78380
0.22112116852748798,78380
0.23225753823087736,78524
0.23225753823087736,78484
0.23225753823087736,78484
0.24710606080971498,78484
0.24710606080971498,78604
0.24710606080971498,78604
0.25987560593118786,78604
0.25987560593118786,78584
0.25987560593118786,78584
0.2719141342499781,78756
0.2719141342499781,78908
0.2719141342499781,78908
0.2850775967606347,78908
0.2850775967606347,78980
0.2850775967606347,78980
0.28908797599510405,78760
0.28908797599510405,78900
0.28908797599510405,78900
0.2540414772753984,78936
0.2540414772753984,78936
0.2540414772753984,78936
0.21877938632957344,78936
0.21877938632957344,78872
0.21877938632957344,78872
0.17456857785751956,78872
0.17456857785751956,78880
0.17456857785751956,78880
